#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ASSAULT_NOT_LEADING_SIEGE;Nem tudunk rohamot elrendelni, mert nem mi vagyunk a csata fõvezére;Dans la mesure où nous ne menons pas le siège, nous ne pouvons ordonner aucun assaut.;Wir können keinen Angriff befehlen, da wir die Belagerung nicht anführen;;No podemos ordenar un asalto por que no lideramos el asedio;;;;;;;;;x
ASSAULT_ENOUGH_DAYS;Elrendelhetünk egy rohamot az erõsség ellen, de lehet, hogy közben komoly veszteségeket szenvedünk;Nous pouvons ordonner un assaut contre le Fief, mais nous risquons alors de subir de lourdes pertes.;Wir können einen Angriff auf das Besitztum befehlen, aber dabei könnten wir schwere Verluste erleiden;;Podemos ordenar el asalto a la posesión, pero podríamos sufrir graves pérdidas si lo intentamos;;;;;;;;;x
ASSAULT_DAYSREQ;A roham megkísérlésig hátralévõ idõ: §Y$DAYS$§! nap(ok);Délai requis avant de tenter un assaut : §Y$DAYS$§! jours;Erforderliche Zeit vor Angriffsversuch: §Y$DAYS$§! Tag(e);;Tiempo requerido para intentar el asalto: §Y$DAYS$§! día(s);;;;;;;;;x
ASSAULT_FORTLEVEL_DAYS;Az erõsség szintjétõl függõ alap napok száma: §Y$DAYS$§!;Nombre de jours en fonction du niveau de fortification : §Y$DAYS$§!;Von Festungsstärke abhängende Grundtage: §Y$DAYS$§!;;Días mínimos en función del nivel de la fortificación: §Y$DAYS$§!;;;;;;;;;x
ASSAULT_RELATIVE_SIZE;A hadsereg viszonylagos erején alapuló idõcsökkentés: $PERC$;Réduction du délai en fonction de la puissance relative de l’armée : $PERC$;Auf relativer Armeestärke basierender Zeitabzug: $PERC$;;Reducción de tiempo basada en el poder relativo del ejército: $PERC$;;;;;;;;;x
ASSAULT_NOT_ENOUGH_DAYS;Még szükségünk van §Y$DAYS_LEFT$§! Napra, hogy befejezzük az ostromfegyvereink készítését;Il nous faut encore §Y$DAYS_LEFT$§! jours pour achever la construction de nos armes de siège.;Wir brauchen noch §Y$DAYS_LEFT$§! Tag(e) mehr zur Fertigstellung unserer Belagerungswaffen;;Precisamos §Y$DAYS_LEFT$§! día(s) más para terminar la construcción de nuestras armas de asedio;;;;;;;;;x
BASE_TROOP_VALUE_GARRISON;Helyõrség alap létszáma: $VALUE$;Taille de la garnison de base : $VALUE$;Basis-Garnisonsgröße: $VALUE$;;Tamaño de la guarnición de la base: $VALUE$;;;;;;;;;x
MODIFIED_TROOP_VALUE_GARRISON;Helyõrség teljes létszáma: §Y$VALUE$§!;Taille de la garnison finale : §Y$VALUE$§!;Finale Garnisonsgröße: §Y$VALUE$§!;;Tamaño final de la guarnición: §Y$VALUE$§!;;;;;;;;;x
occupied;Friss szerzemény;Récemment conquis;Kürzlich erobert;;Recientemente conquistado;;;;;;;;;x
occupied_different_religion;Friss szerzemény (eltérõ vallás);Récemment conquis (différente religion);Kürzlich erobert (andere Religion);;Recientemente conquistado (diferente religión);;;;;;;;;x
occupied_different_religiongroup;Friss szerzemény (eltérõ vallási csoport);Récemment conquis (différent groupe religieux);Kürzlich erobert (andere Religionsgruppe);;Recientemente conquistado (diferente grupo religioso);;;;;;;;;x
occupied_different_culture;Friss szerzemény (eltérõ kultúra);Récemment conquis (différente culture);Kürzlich erobert (andere Kultur);;Recientemente conquistado (diferente cultura);;;;;;;;;x
occupied_different_culturegroup;Friss szerzemény (eltérõ kultúra csoport);Récemment conquis (différent groupe culturel);Kürzlich erobert (andere Kulturgruppe);;Recientemente conquistado (diferente grupo cultural);;;;;;;;;x
UNITVIEW_RAISABLE_DESC;Kiállítva / Tartalék / Telj. Max.;Levé / Non levé / Total max;Ausgehoben / Nicht ausgehoben / Max gesamt;;Recaudado/No recaudado/Total máximo;;;;;;;;;x
tut_menu_9;Bevezetés;Introduction;Einführung;;Introducción;;;;;;;;;x
tut_menu_9_description;Ezen gyakorlás bemutatja a Crusader Kings II legalapvetõbb elemeit és megmutatja, hogyan játsz.;Ce didacticiel présente les bases de Crusader Kings II et de son utilisation.;Dieses Tutorial wird Euch die grundlegendsten Teile von Crusader Kings II vorstellen, und wie das Spiel gespielt wird.;;Con este tutorial aprenderás lo básico de Crusader Kings II y cómo jugar.;;;;;;;;;x
tut_menu_0;A feudális rendszer;Le système féodal;Das Feudalsystem;;El sistema feudal;;;;;;;;;x
tut_menu_0_description;Ismerkedj meg a titulusok rangsorával;Familiarisez-vous avec la hiérarchie des titres.;Erfahrt etwas über die Titelhierarchie;;Aprende sobre la jerarquía de títulos;;;;;;;;;x
tut_1b_2;Ahogy azt jobbra fent láthatod, van egy határa annak, hogy hány birtokot irányíthatsz közvetlenül. Ha ezt a határt átléped, negatív hatások fognak jelentkezni csökkenõ adóbevételek formájában és a hûbéreseid nem fognak kedvelni;Comme vous pouvez le voir en haut à droite de l’écran, le nombre de Fiefs sur lesquelles vous disposez d’un contrôle direct est limité. Si vous franchissez cette limite, vous en subirez les conséquences négatives sous la forme de sanctions fiscales et l’opinion de vos vassaux à votre égard baissera.;Wie Ihr oben rechts seht, gibt es ein Limit dafür, wie viele Provinzen Ihr direkt kontrollieren könnt. Wenn Ihr dieses Limit überschreitet, erleidet Ihr negative Effekte in Form von Strafsteuern und Eure Vasallen werden Euch gegenüber argwöhnisch.;;Como ves arriba a la derecha, el número de posesiones que puedes controlar directamente es limitado. Si rebasas dicho límite tendrás consecuencias negativas, tales como sanciones y el rechazo de tus vasallos.;;;;;;;;;x
tut_1b_3;Hogy ezt megelõzd, bizonyosodj meg róla, hogy a földbirtok limit alatt maradsz azáltal, hogy földbirtokosi jogokat adsz hûbéreseidnek. Most, kattints egy grófságra.;Pour éviter d’en arriver là, veillez à ne pas dépasser votre Limite de Domaine en confiant des titres fonciers à vos vassaux. Cliquez maintenant sur un comté.;Dies solltet Ihr vermeiden! Bleibt unter Eurem Domänenlimit, indem Ihr Euren Vasallen Landtitel verleiht. Klickt jetzt auf eine Grafschaft.;;Para evitar que suceda esto, mantente dentro del límite de tu heredad entregando títulos de tierras a tus vasallos. Ahora haz clic en un condado.;;;;;;;;;x
tut_1b_4;Birtokok;Fiefs;Besitztümer;;Posesiones;;;;;;;;;x
tut_1b_5;Egy grófságban számos eltérõ birtok található. Attól függõen, hogy mit építesz a grófságban, eltérõ adóbevételekre tehetsz szert, és eltérõ katonákat tudsz kiállítani.;Un comté peut englober différents types de Fiefs. En fonction de ce que vous y construisez, les revenus fiscaux et les types de troupes générés varient.;In einer Grafschaft kann es verschiedene Siedlungstypen geben. Je nachdem, was Ihr in der Grafschaft gebaut habt, erhaltet Ihr unterschiedlich hohe Steuerbeträge und verschiedene Truppentypen.;;Un condado puede tener distintas clases de posesiones. En función de lo que construyas en el condado, obtendrás de este distintas cantidades de impuestos y diferentes tipos de soldados.;;;;;;;;;x
chapter_name_9;Bevezetés;Introduction;Einführung;;Introducción;;;;;;;;;x
chapter_name_0;Feudális rendszer;Le système féodal;Feudalsystem;;Sistema feudal;;;;;;;;;x
CROWN_LAW_DESC;A §Y$CROWN_TITLE$§! Korona Joga alkalmazva van a §Y$TITLE$§! Titulusra;Les Lois de la Couronne de §Y$CROWN_TITLE$§! s’appliquent en §Y$TITLE$§!;Die Krongesetze von §Y$CROWN_TITLE$§! gelten für §Y$TITLE$§! zu;;Las leyes de la Corona del §Y$CROWN_TITLE$§! se aplican en el §Y$TITLE$§!;;;;;;;;;x
HIRE_MERC_DESC;Vásárold meg a §Y$TITLE$§W szolgálatait §Y$COST$§W aranyért. (§Y$CAPITAL$§W közelébe fognak megérkezni.);Engagez §Y$TITLE$§W pour §Y$COST$§W pièces d’or (l’arrivée se fera à §Y$CAPITAL$§W ou à proximité).;§Y$TITLE$§W für §Y$COST$§W Gold anwerben. (Sie treffen in oder nahe §Y$CAPITAL$§W ein.);;Contrata §Y$TITLE$§W por §Y$COST$§W de oro. (Entrarán en o estarán cerca de §Y$CAPITAL$§W.);;;;;;;;;x
#HIRE_ORDER_DESC;Vásárold meg a §Y$TITLE$§W szolgálatait §Y$COST$§W áhitatért. (§Y$CAPITAL$§W közelébe fognak megárkezni.);Engagez §Y$TITLE$§W pour §Y$COST$§W en piété (l’arrivée se fera à §Y$CAPITAL$§W ou à proximité).;§Y$TITLE$§W für §Y$COST$§W Pietät anwerben. (Sie treffen in oder nahe §Y$CAPITAL$§W ein.);;Contrata §Y$TITLE$§W por §Y$COST$§W de piedad. (Entrarán en o estarán cerca de §Y$CAPITAL$§W.);;;;;;;;;x
SIEGE_LEAD_BY;Ha az ostrom sikerrel zárul, §Y$SETTLEMENT$§!  megszállója §Y$TITLE$§! lesz;En cas de victoire du siège, §Y$SETTLEMENT$§! sera contrôlé par le §Y$TITLE$§!;Bei siegreicher Belagerung wird der Kontrolleur von §Y$SETTLEMENT$§! zum §Y$TITLE$§!;;Si el asedio tiene éxito, el supervisor de §Y$SETTLEMENT$§! será el §Y$TITLE$§!;;;;;;;;;x
REORG_DESC;Egység újraszervezése;Réorganiser l’unité;Einheit reorganisieren;;Reorganizar unidad;;;;;;;;;x
REORG_CANCEL_DESC;Kattints az újraszervezési ablak bezárásához;Fermer la fenêtre de réorganisation;Reorganisationsfenster schließen;;Cerrar ventana de reorganización;;;;;;;;;x
DEFENDER_LEVY;Védekezõ fegyveresek;Troupes des défenseurs;Verteidigende Wehrpflichtige;;Defender impuesto;;;;;;;;;x
DEFENDER_GARRISON;Védekezõ helyõrség;Garnison des défenseurs;Verteidigende Garnison;;Defender guarnición;;;;;;;;;x
HINT_SPLASH_MAP;A Crusader Kings II egy teljesen 3D-s térképen játszódik. Az egér görgõjével rá tudsz közelíteni a térképre. A görgõ nyomvatartása melett tudod a kameraállást változtatni. Mindig lesz lehetõséged visszatérni az alap nézethez a 'Backspace' lenyomásával.;Crusader Kings II se joue sur une carte en 3D. Pour effectuer un zoom avant ou arrière, utilisez la molette de votre souris. Pour effectuer un panoramique, maintenez la molette enfoncée et déplacez la souris. Pour réinitialiser la carte, appuyez sur la touche Retour arrière.;Crusader Kings II findet auf einer Full-3D-Karte statt. Mit Eurem Mausrad könnt Ihr die Karte vergrößern und verkleinern. Den horizontalen Kamerawinkel ändert Ihr bei gedrücktem Mausrad durch Bewegen der Maus. Über die Leertaste könnt Ihr die Karte jederzeit zurücksetzen.;;Crusader Kings II se desarrolla en un mapa completamente 3D. Puedes acercar y alejar la imagen con la rueda del ratón. Manteniendo pulsada la rueda del ratón y moviendo este obtienes una vista panorámica. Siempre puedes reiniciar el mapa pulsando Retroceso.;;;;;;;;;x
INTERACTION_REQUIRES_HAS_BETROTHAL;El kell jegyezni;Doit être fiancé(e);Muss verlobt sein;;Debe prometerse;;;;;;;;;x
APPOINT_A_NEW;Új §Y$JOB$§! kell kijelölni;Nommer un nouveau §Y$JOB$§!;Neuen §Y$JOB$§! bestellen;;Nombra un nuevo §Y$JOB$§!;;;;;;;;;x
INTERACTION_REQUIRES_NOT_BASTARDS;Egyik karakter sem fattyú;Aucun personnage n’est illégitime;Kein Charakter ist ein Bastard;;Ningún personaje es un bastardo;;;;;;;;;x
INTERACTION_REQUIRES_NOT_LOWBORN;Egyik karakter sem alacsony származású;Aucun personnage n’est d’origine modeste;Kein Charakter ist von niederer Geburt;;Ningún personaje es de baja condición;;;;;;;;;x
INTERACTION_REQUIRES_CHILD_OF_EDU_AGE;§Y$CHILD$§! legalább §Y$AGE$§! éves kell, hogy legyen;§Y$CHILD$§! doit avoir au moins §Y$AGE$§! ans.;§Y$CHILD$§! muss mindestens §Y$AGE$§! Jahre alt sein;;§Y$CHILD$§! debe tener al menos §Y$AGE$§! años;;;;;;;;;x
INTERACTION_REQUIRES_TP_IS_INDEPENDENT;[ThirdPartyCharacter.GetBestName] független;[ThirdPartyCharacter.GetBestName] est indépendant(e).;[ThirdPartyCharacter.GetBestName] ist unabhängig;;[ThirdPartyCharacter.GetBestName] es independiente;;;;;;;;;x
CONFIRM_DISBAND_DESC6;Csak $NUM$ számú katona fog hazatérni $TOTAL$ létszámú állományból.;Sur un total de $TOTAL$ hommes de troupe, seuls $NUM$ pourront être démobilisés.;Nur $NUM$ von $TOTAL$ Truppen werden nach Hause zurückkehren können.;;Solo $NUM$ de $TOTAL$ soldados volverán a casa.;;;;;;;;;x
CONFIRM_DISBAND_DESC7;Csak $NUM$ számú hajó fog hazatérni $TOTAL$ létszámú állományból.;Sur un total de $TOTAL$ navires, seuls $NUM$ pourront être démobilisés.;Nur $NUM$ von $TOTAL$ Schiffen werden nach Hause zurückkehren können.;;Solo $NUM$ de $TOTAL$ barcos volverán a casa.;;;;;;;;;x
CONFIRM_DISBAND_TITLE_ALL;Fel kívánod oszlatni ezeket az egységeket?;Voulez-vous démobiliser ces unités ?;Möchtet Ihr diese Einheiten entlassen?;;¿Deseas descartar a estas unidades?;;;;;;;;;x
CONFIRM_DISBAND_DESC8;$NUM$ katona fog leszerelni és hazatérni.;$NUM$ unités vont se retirer et rentrer.;$NUM$ werden entlassen und kehren heim.;;$NUM$ unidades se retirarán y volverán a casa.;;;;;;;;;x
TERRAIN_DESC;Domborzat: ;Terrain : ;Gelände:;;Terreno: ;;;;;;;;;x
TERRAIN_BONUS;Ha itt vívják a csatát, a védekezõ fél defenzív hatásokat fog élvezni;En cas de combat ici, le défenseur obtiendra un bonus défensif.;Wenn hier ein Gefecht stattfindet, erhält der Verteidiger einen Verteidigungsbonus;;Si se libra un combate aquí, el defensor obtendrá una bonificación defensiva;;;;;;;;;x
twin_desc;Ez a személy szerencsésnek mondhatja magát, hogy ikertestvérrel született. Az ikrek szeretik egymást.;Ce personnage a la chance d’avoir un jumeau. Les jumeaux s’apprécient davantage.;Dieser Charakter hatte das Glück, mit einem Zwilling geboren zu werden. Zwillinge können einander besser leiden.;;Este personaje tuvo la fortuna de tener un hermano gemelo. Los gemelos se llevan bien.;;;;;;;;;x
EVTDESC38054;[Root.GetTitledFirstName] részére [From.GetTitledFirstName] alázatos személyétõl. Az igaz hit ellen elkövetett bûneid miatt a továbbiakban nem tudunk téged szolgálni. Bánd meg bûneid és fordulj útmutatásért [From.Religion.GetRandomGodName] tiszteletre méltó személyéhez.;À l’attention de [Root.GetTitledFirstName] de la part de [From.GetTitledFirstName]. Compte tenu de vos crimes envers la Vrai Foi, nous ne pouvons plus vous servir. Vous devriez vous repentir et chercher le salut auprès de [From.Religion.GetRandomGodName].;An [Root.GetTitledFirstName] von [From.GetTitledFirstName]: Aufgrund Eurer Verbrechen gegen den Wahren Glauben können wir Euch nicht länger dienen. Ihr solltet Buße tun und Euch von [From.Religion.GetRandomGodName] führen lassen.;;A [Root.GetTitledFirstName] de [From.GetTitledFirstName]. A causa de tus crímenes contra la Verdadera Fe, ya no podemos servirte. Deberías arrepentirte y buscar la guía de [From.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTA38054;Bolondok!;Imbéciles !;Narren!;;¡Idiotas!;;;;;;;;;x
LOADING_TIP_31;Gavelkind-szerû örökösítési törvény alatt, nem szenvedsz tekintély büntetést a birtok nélküli fiaid után.;Avec la loi de succession basée sur le Partage Salique, vous ne subissez aucune pénalité de prestige lorsque vous avez des fils sans terres.;Unter dem Nachfolgegesetz Gavelkind erleidet Ihr durch landlose Söhne keine Prestigeverluste.;;Merced a la Ley de Sucesión equitativa, no pierdes prestigio por tener hijos sin tierras.;;;;;;;;;x
LOADING_TIP_32;A Gavelkind-szerû örökösítési törvény lehetõvé teszi, hogy nagyobb földbirtokod legyen.;La loi du Partage Salique vous permet d’avoir un Domaine plus grand.;Das Nachfolgegesetz Gavelkind gestattet Euch keine größere Domäne.;;La Ley de Sucesión equitativa iguales te permite poseer una heredad mayor.;;;;;;;;;x
LOADING_TIP_33;A felhasznált Szent Rendek nem igényelnek fizetséget, ha eretnekek vagy hitetlenek ellen védekezel.;Aucun frais d’entretien ne s’applique aux ordres sacrés employés lorsque vous vous défendez face à des hérétiques ou à des infidèles.;Glaubensorden in Euren Diensten kosten Euch keinen Unterhalt, wenn Ihr gegen Ketzer oder Ungläubige verteidigt.;;Las Órdenes Militares contratadas no te cuestan dinero cuando te defiendes contra herejes o infieles.;;;;;;;;;x
#succ_gavelkind_desc;Az uralkodó titulusai a gyermekei között kerülnek felosztásra, a legidõsebbik kapja az elsõdleges címeket. Ha az uralkodó nem rendelkezik gyermekkel, akinek örökíthet, a törvény a Primogeniturához hasonlóan  kezeli a helyzetet. Nem szenvedsz tekintély veszteséget a földnélküli fiaid után és akár nagyobb birtokaid is lehetnek, mint §Y30%§!. A gavelkind-szerû öröklés népszerû törvény, de nem a legidõsebb gyermek körében.;Les titres du Suzerain sont répartis entre ses enfants, l’aîné héritant du titre principal. Si le Suzerain n’a pas d’enfants, la loi basée sur la primogéniture s’applique. Vous ne subissez aucune pénalité de prestige lorsque vous avez des fils sans terres, et pouvez posséder un Domaine §Y30%§! plus grand. La loi de partage salique est très appréciée de tous, sauf de l’aîné des enfants.;Die Titel des Herrschers werden unter seinen Kindern verteilt, wobei das älteste Kind den Primärtitel erhält. Hat der Herrscher keine Kinder, die seine Nachfolge antreten können, gilt das Ältestenrecht. Ihr erleidet durch landlose Söhne keine Prestigeverluste, und Eure Domäne kann um §Y30%§! größer sein. Außer beim ältesten Kind ist Gavelkind ein bei jedermann sehr beliebtes Gesetz.;;Los títulos del gobernante se dividen entre sus hijos, siendo el mayor el que obtiene el título principal. Si el gobernante no tiene hijos que puedan heredar, la ley remite por defecto a la primogenitura. No pierdes prestigio por tener hijos sin tierras y tu heredad puede ser un §Y30%§! mayor. La sucesión a partes iguales es una ley muy aceptada por todos salvo por el hijo mayor.;;;;;;;;;x
GAVELKIND_DEMESNE_BONUS;Gavelkind-szerû örökösítés: §G+$BONUS$ §!(§G$PERC$%§!);Succession salique : §G+$BONUS$ §!(§G$PERC$%§!);Gavelkind-Nachfolge: §G+$BONUS$ §!(§G$PERC$%§!);;Sucesión equitativa: §G+$BONUS$ §!(§G$PERC$%§!);;;;;;;;;x
defenderbonus_forest;Erdõ;Forêt;Wald;;Bosque;;;;;;;;;x
i_attempted_murder;Gyilkosságot kíséreltem meg;J’ai commis une tentative de meurtre;Ich unternahm einen Mordversuch;;Intenté un asesinato;;;;;;;;;x
forest;Erdõ;Forêt;Wald;;Bosque;;;;;;;;;x
flaming_gap;Lángoló hasadék;Une faille ardente;Eine flammende Kluft;;Intervalo de cólera;;;;;;;;;x
wailing_gap;Siralmak hasadéka;Une faille de lamentations;Eine klagende Kluft;;Intervalo de llanto;;;;;;;;;x
gates_hell;A Pokol kapuja;Portes de l’enfer;Höllenpforte;;Puertas del infierno;;;;;;;;;x
exorcism_gateshell;Bezárult a Pokol kapuja;Portes de l’enfer fermées;Geschlossene Höllenpforte;;Puertas del infierno cerradas;;;;;;;;;x
cattle_gateshell;Áldozati marha a Pokol kapujának bezárására;Bétail sacrifié pour fermer les portes de l’enfer;Stieropfer zum Schließen der Höllenpforte;;Ganado sacrificado para cerrar las puertas del infierno;;;;;;;;;x
stones_gateshell;A Pokol kapujának kõvel való betemetése;Portes de l’enfer condamnées avec des pierres;Mit Felsbrocken versperrte Höllenpforte;;Puertas del infierno cegadas con piedras;;;;;;;;;x
sacrifice_gateshell;Emberi áldozat a Pokol kapujának bezárására;Sacrifice humain pour fermer les portes de l’enfer;Menschenopfer schloss die Höllenpforte;;Sacrificio humano cerró las puertas del infierno;;;;;;;;;x
TITLE_HISTORY_DESC;Mutasd a titulus birtokosainak történetét;Afficher l’histoire du Titulaire de ce titre;Inhabergeschichte dieses Titels anzeigen;;Mostrar la historia del poseedor de este título;;;;;;;;;x
AIREASON_TOO_FAR_AWAY;Túl messzire van;Trop loin;Zu weit entfernt;;Demasiado lejos;;;;;;;;;x
AIREASON_FIGHTING_OUR_HOLY_WAR;§Y[GetTitledFirstName]§! részt vesz a [Religion.GetCrusadeName] harcaiban!;§Y[GetTitledFirstName]§! participe à la Croisade suivante : [Religion.GetCrusadeName]!;§Y[GetTitledFirstName]§! kämpft im laufendem [Religion.GetCrusadeName]!;;§Y[GetTitledFirstName]§! combate en la actual [Religion.GetCrusadeName]!;;;;;;;;;x
AIREASON_NO_RELIGIOUS_HEAD;Vallási vezetõ;Chef religieux;Religionsoberhaupt;;Líder religioso;;;;;;;;;x
AIREASON_HIGHER_TIER;Magasabb rang;Rang supérieur;Höherer Rang;;Nivel superior;;;;;;;;;x
#AIREASON_RELUCTANT_TO_MURDER;Vonakodik a gyilkosságtól;Non disposé(e) au meurtre;Widerwilliger Mörder;;Reacio a morir;;;;;;;;;x
INTERACTION_REQUIRES_NOT_AT_WAR_OR_VASSAL;Nem garantálhatsz birtokokat a hûbéreseidnek, miközben háborúzol ;Ne peut accorder de titres qu’à ses vassaux en temps de guerre.;Kann im Krieg nicht-Vasallen keine Titel gewähren;;No puedes conceder títulos a quienes no son vasallos cuando estás en guerra;;;;;;;;;x
INTERACTION_REQUIRES_NO_WARS_ACTOR;[Actor.GetBestName] személyének békét kell kötnie;[Actor.GetBestName] doit être en paix.;[Actor.GetBestName] muss sich im Frieden befinden;;[Actor.GetBestName] debe estar en paz;;;;;;;;;x
